Name,Gender,Grouped Region
Malthe,Male,Denmark
Ellen,Female,Denmark
Carl,Male,Denmark
Frida,Female,Denmark
Mikkel,Male,Denmark
Marie,Female,Denmark
Johan,Male,Denmark
Emily,Female,Denmark
Philip,Male,Denmark
Maja,Female,Denmark
Gustav,Male,Denmark
Victoria,Female,Denmark
William,Male,Denmark
Freja,Female,Denmark
Lucas,Male,Denmark
Ella,Female,Denmark
Oliver,Male,Denmark
Agnes,Female,Denmark
Emil,Male,Denmark
Ida,Female,Denmark
Elias,Male,Denmark
Karla,Female,Denmark
Aksel,Male,Denmark
Laura,Female,Denmark
August,Male,Denmark
Anna,Female,Denmark
Magnus,Male,Denmark
Olivia,Female,Denmark
Felix,Male,Denmark
Astrid,Female,Denmark
Storm,Male,Denmark
Sara,Female,Denmark
Marius,Male,Denmark
Sigrid,Female,Denmark
Theodor,Male,Denmark
Liv,Female,Denmark
Anton,Male,Denmark
Alma,Female,Denmark
Noah,Male,Denmark
Clara,Female,Denmark
Oscar,Male,Denmark
Emma,Female,Denmark
Alfred,Male,Denmark
Nora,Female,Denmark
Frederik,Male,Denmark
Asta,Female,Denmark
Valdemar,Male,Denmark
Sofie,Female,Denmark
Viktor,Male,Denmark
Luna,Female,Denmark
Malthe,Male,Denmark
Ellen,Female,Denmark
Carl,Male,Denmark
Frida,Female,Denmark
Mikkel,Male,Denmark
Marie,Female,Denmark
Johan,Male,Denmark
Emily,Female,Denmark
Philip,Male,Denmark
Maja,Female,Denmark
Gustav,Male,Denmark
Victoria,Female,Denmark
William,Male,Denmark
Freja,Female,Denmark
Lucas,Male,Denmark
Ella,Female,Denmark
Oliver,Male,Denmark
Agnes,Female,Denmark
Emil,Male,Denmark
Ida,Female,Denmark
Elias,Male,Denmark
Karla,Female,Denmark
Aksel,Male,Denmark
Laura,Female,Denmark
August,Male,Denmark
Anna,Female,Denmark
Magnus,Male,Denmark
Olivia,Female,Denmark
Felix,Male,Denmark
Astrid,Female,Denmark
Storm,Male,Denmark
Sara,Female,Denmark
Marius,Male,Denmark
Sigrid,Female,Denmark
Theodor,Male,Denmark
Liv,Female,Denmark
Anton,Male,Denmark
Alma,Female,Denmark
Noah,Male,Denmark
Clara,Female,Denmark
Oscar,Male,Denmark
Emma,Female,Denmark
Alfred,Male,Denmark
Nora,Female,Denmark
Frederik,Male,Denmark
Asta,Female,Denmark
Valdemar,Male,Denmark
Sofie,Female,Denmark
Viktor,Male,Denmark
Luna,Female,Denmark
Malthe,Male,Denmark
Ellen,Female,Denmark
Carl,Male,Denmark
Frida,Female,Denmark
Mikkel,Male,Denmark
Marie,Female,Denmark
Johan,Male,Denmark
Emily,Female,Denmark
Philip,Male,Denmark
Maja,Female,Denmark
Gustav,Male,Denmark
Victoria,Female,Denmark
William,Male,Denmark
Freja,Female,Denmark
Lucas,Male,Denmark
Ella,Female,Denmark
Oliver,Male,Denmark
Agnes,Female,Denmark
Emil,Male,Denmark
Ida,Female,Denmark
Elias,Male,Denmark
Karla,Female,Denmark
Aksel,Male,Denmark
Laura,Female,Denmark
August,Male,Denmark
Anna,Female,Denmark
Magnus,Male,Denmark
Olivia,Female,Denmark
Felix,Male,Denmark
Astrid,Female,Denmark
Storm,Male,Denmark
Sara,Female,Denmark
Marius,Male,Denmark
Sigrid,Female,Denmark
Theodor,Male,Denmark
Liv,Female,Denmark
Anton,Male,Denmark
Alma,Female,Denmark
Noah,Male,Denmark
Clara,Female,Denmark
Oscar,Male,Denmark
Emma,Female,Denmark
Alfred,Male,Denmark
Nora,Female,Denmark
Frederik,Male,Denmark
Asta,Female,Denmark
Valdemar,Male,Denmark
Sofie,Female,Denmark
Viktor,Male,Denmark
Luna,Female,Denmark
Malthe,Male,Denmark
Ellen,Female,Denmark
Carl,Male,Denmark
Frida,Female,Denmark
Mikkel,Male,Denmark
Marie,Female,Denmark
Johan,Male,Denmark
Emily,Female,Denmark
Philip,Male,Denmark
Maja,Female,Denmark
Gustav,Male,Denmark
Victoria,Female,Denmark
William,Male,Denmark
Freja,Female,Denmark
Lucas,Male,Denmark
Ella,Female,Denmark
Oliver,Male,Denmark
Agnes,Female,Denmark
Emil,Male,Denmark
Ida,Female,Denmark
Elias,Male,Denmark
Karla,Female,Denmark
Aksel,Male,Denmark
Laura,Female,Denmark
August,Male,Denmark
Anna,Female,Denmark
Magnus,Male,Denmark
Olivia,Female,Denmark
Felix,Male,Denmark
Astrid,Female,Denmark
Storm,Male,Denmark
Sara,Female,Denmark
Marius,Male,Denmark
Sigrid,Female,Denmark
Theodor,Male,Denmark
Liv,Female,Denmark
Anton,Male,Denmark
Alma,Female,Denmark
Noah,Male,Denmark
Clara,Female,Denmark
Oscar,Male,Denmark
Emma,Female,Denmark
Alfred,Male,Denmark
Nora,Female,Denmark
Frederik,Male,Denmark
Asta,Female,Denmark
Valdemar,Male,Denmark
Sofie,Female,Denmark
Viktor,Male,Denmark
Luna,Female,Denmark
Malthe,Male,Denmark
Ellen,Female,Denmark
Carl,Male,Denmark
Frida,Female,Denmark
Mikkel,Male,Denmark
Marie,Female,Denmark
Johan,Male,Denmark
Emily,Female,Denmark
Philip,Male,Denmark
Maja,Female,Denmark
Gustav,Male,Denmark
Victoria,Female,Denmark
William,Male,Denmark
Freja,Female,Denmark
Lucas,Male,Denmark
Ella,Female,Denmark
Oliver,Male,Denmark
Agnes,Female,Denmark
Emil,Male,Denmark
Ida,Female,Denmark
Elias,Male,Denmark
Karla,Female,Denmark
Aksel,Male,Denmark
Laura,Female,Denmark
August,Male,Denmark
Anna,Female,Denmark
Magnus,Male,Denmark
Olivia,Female,Denmark
Felix,Male,Denmark
Astrid,Female,Denmark
Storm,Male,Denmark
Sara,Female,Denmark
Marius,Male,Denmark
Sigrid,Female,Denmark
Theodor,Male,Denmark
Liv,Female,Denmark
Anton,Male,Denmark
Alma,Female,Denmark
Noah,Male,Denmark
Clara,Female,Denmark
Oscar,Male,Denmark
Emma,Female,Denmark
Alfred,Male,Denmark
Nora,Female,Denmark
Frederik,Male,Denmark
Asta,Female,Denmark
Valdemar,Male,Denmark
Sofie,Female,Denmark
Viktor,Male,Denmark
Luna,Female,Denmark
Malthe,Male,Denmark
Ellen,Female,Denmark
Carl,Male,Denmark
Frida,Female,Denmark
Mikkel,Male,Denmark
Marie,Female,Denmark
Johan,Male,Denmark
Emily,Female,Denmark
Philip,Male,Denmark
Maja,Female,Denmark
Gustav,Male,Denmark
Victoria,Female,Denmark
William,Male,Denmark
Freja,Female,Denmark
Lucas,Male,Denmark
Ella,Female,Denmark
Oliver,Male,Denmark
Agnes,Female,Denmark
Emil,Male,Denmark
Ida,Female,Denmark
Elias,Male,Denmark
Karla,Female,Denmark
Aksel,Male,Denmark
Laura,Female,Denmark
August,Male,Denmark
Anna,Female,Denmark
Magnus,Male,Denmark
Olivia,Female,Denmark
Felix,Male,Denmark
Astrid,Female,Denmark
Storm,Male,Denmark
Sara,Female,Denmark
Marius,Male,Denmark
Sigrid,Female,Denmark
Theodor,Male,Denmark
Liv,Female,Denmark
Anton,Male,Denmark
Alma,Female,Denmark
Noah,Male,Denmark
Clara,Female,Denmark
Oscar,Male,Denmark
Emma,Female,Denmark
Alfred,Male,Denmark
Nora,Female,Denmark
Frederik,Male,Denmark
Asta,Female,Denmark
Valdemar,Male,Denmark
Sofie,Female,Denmark
Viktor,Male,Denmark
Luna,Female,Denmark
Malthe,Male,Denmark
Ellen,Female,Denmark
Carl,Male,Denmark
Frida,Female,Denmark
Mikkel,Male,Denmark
Marie,Female,Denmark
Johan,Male,Denmark
Emily,Female,Denmark
Philip,Male,Denmark
Maja,Female,Denmark
Gustav,Male,Denmark
Victoria,Female,Denmark
William,Male,Denmark
Freja,Female,Denmark
Lucas,Male,Denmark
Ella,Female,Denmark
Oliver,Male,Denmark
Agnes,Female,Denmark
Emil,Male,Denmark
Ida,Female,Denmark
Elias,Male,Denmark
Karla,Female,Denmark
Aksel,Male,Denmark
Laura,Female,Denmark
August,Male,Denmark
Anna,Female,Denmark
Magnus,Male,Denmark
Olivia,Female,Denmark
Felix,Male,Denmark
Astrid,Female,Denmark
Storm,Male,Denmark
Sara,Female,Denmark
Marius,Male,Denmark
Sigrid,Female,Denmark
Theodor,Male,Denmark
Liv,Female,Denmark
Anton,Male,Denmark
Alma,Female,Denmark
Noah,Male,Denmark
Clara,Female,Denmark
Oscar,Male,Denmark
Emma,Female,Denmark
Alfred,Male,Denmark
Nora,Female,Denmark
Frederik,Male,Denmark
Asta,Female,Denmark
Valdemar,Male,Denmark
Sofie,Female,Denmark
Viktor,Male,Denmark
Luna,Female,Denmark
Malthe,Male,Denmark
Ellen,Female,Denmark
Carl,Male,Denmark
Frida,Female,Denmark
Mikkel,Male,Denmark
Marie,Female,Denmark
Johan,Male,Denmark
Emily,Female,Denmark
Philip,Male,Denmark
Maja,Female,Denmark
Gustav,Male,Denmark
Victoria,Female,Denmark
William,Male,Denmark
Freja,Female,Denmark
Lucas,Male,Denmark
Ella,Female,Denmark
Oliver,Male,Denmark
Agnes,Female,Denmark
Emil,Male,Denmark
Ida,Female,Denmark
Elias,Male,Denmark
Karla,Female,Denmark
Aksel,Male,Denmark
Laura,Female,Denmark
August,Male,Denmark
Anna,Female,Denmark
Magnus,Male,Denmark
Olivia,Female,Denmark
Felix,Male,Denmark
Astrid,Female,Denmark
Storm,Male,Denmark
Sara,Female,Denmark
Marius,Male,Denmark
Sigrid,Female,Denmark
Theodor,Male,Denmark
Liv,Female,Denmark
Anton,Male,Denmark
Alma,Female,Denmark
Noah,Male,Denmark
Clara,Female,Denmark
Oscar,Male,Denmark
Emma,Female,Denmark
Alfred,Male,Denmark
Nora,Female,Denmark
Frederik,Male,Denmark
Asta,Female,Denmark
Valdemar,Male,Denmark
Sofie,Female,Denmark
Viktor,Male,Denmark
Luna,Female,Denmark
Malthe,Male,Denmark
Ellen,Female,Denmark
Carl,Male,Denmark
Frida,Female,Denmark
Mikkel,Male,Denmark
Marie,Female,Denmark
Johan,Male,Denmark
Emily,Female,Denmark
Philip,Male,Denmark
Maja,Female,Denmark
Gustav,Male,Denmark
Victoria,Female,Denmark
William,Male,Denmark
Freja,Female,Denmark
Lucas,Male,Denmark
Ella,Female,Denmark
Oliver,Male,Denmark
Agnes,Female,Denmark
Emil,Male,Denmark
Ida,Female,Denmark
Elias,Male,Denmark
Karla,Female,Denmark
Aksel,Male,Denmark
Laura,Female,Denmark
August,Male,Denmark
Anna,Female,Denmark
Magnus,Male,Denmark
Olivia,Female,Denmark
Felix,Male,Denmark
Astrid,Female,Denmark
Storm,Male,Denmark
Sara,Female,Denmark
Marius,Male,Denmark
Sigrid,Female,Denmark
Theodor,Male,Denmark
Liv,Female,Denmark
Anton,Male,Denmark
Alma,Female,Denmark
Noah,Male,Denmark
Clara,Female,Denmark
Oscar,Male,Denmark
Emma,Female,Denmark
Alfred,Male,Denmark
Nora,Female,Denmark
Frederik,Male,Denmark
Asta,Female,Denmark
Valdemar,Male,Denmark
Sofie,Female,Denmark
Viktor,Male,Denmark
Luna,Female,Denmark
Malthe,Male,Denmark
Ellen,Female,Denmark
Carl,Male,Denmark
Frida,Female,Denmark
Mikkel,Male,Denmark
Marie,Female,Denmark
Johan,Male,Denmark
Emily,Female,Denmark
Philip,Male,Denmark
Maja,Female,Denmark
Gustav,Male,Denmark
Victoria,Female,Denmark
William,Male,Denmark
Freja,Female,Denmark
Lucas,Male,Denmark
Ella,Female,Denmark
Oliver,Male,Denmark
Agnes,Female,Denmark
Emil,Male,Denmark
Ida,Female,Denmark
Elias,Male,Denmark
Karla,Female,Denmark
Aksel,Male,Denmark
Laura,Female,Denmark
August,Male,Denmark
Anna,Female,Denmark
Magnus,Male,Denmark
Olivia,Female,Denmark
Felix,Male,Denmark
Astrid,Female,Denmark
Storm,Male,Denmark
Sara,Female,Denmark
Marius,Male,Denmark
Sigrid,Female,Denmark
Theodor,Male,Denmark
Liv,Female,Denmark
Anton,Male,Denmark
Alma,Female,Denmark
Noah,Male,Denmark
Clara,Female,Denmark
Oscar,Male,Denmark
Emma,Female,Denmark
Alfred,Male,Denmark
Nora,Female,Denmark
Frederik,Male,Denmark
Asta,Female,Denmark
Valdemar,Male,Denmark
Sofie,Female,Denmark
Viktor,Male,Denmark
Luna,Female,Denmark
Malthe,Male,Denmark
Ellen,Female,Denmark
Carl,Male,Denmark
Frida,Female,Denmark
Mikkel,Male,Denmark
Marie,Female,Denmark
Johan,Male,Denmark
Emily,Female,Denmark
Philip,Male,Denmark
Maja,Female,Denmark
Gustav,Male,Denmark
Victoria,Female,Denmark
William,Male,Denmark
Freja,Female,Denmark
Lucas,Male,Denmark
Ella,Female,Denmark
Oliver,Male,Denmark
Agnes,Female,Denmark
Emil,Male,Denmark
Ida,Female,Denmark
Elias,Male,Denmark
Karla,Female,Denmark
Aksel,Male,Denmark
Laura,Female,Denmark
August,Male,Denmark
Anna,Female,Denmark
Magnus,Male,Denmark
Olivia,Female,Denmark
Felix,Male,Denmark
Astrid,Female,Denmark
Storm,Male,Denmark
Sara,Female,Denmark
Marius,Male,Denmark
Sigrid,Female,Denmark
Theodor,Male,Denmark
Liv,Female,Denmark
Anton,Male,Denmark
Alma,Female,Denmark
Noah,Male,Denmark
Clara,Female,Denmark
Oscar,Male,Denmark
Emma,Female,Denmark
Alfred,Male,Denmark
Nora,Female,Denmark
Frederik,Male,Denmark
Asta,Female,Denmark
Valdemar,Male,Denmark
Sofie,Female,Denmark
Viktor,Male,Denmark
Luna,Female,Denmark
Malthe,Male,Denmark
Ellen,Female,Denmark
Carl,Male,Denmark
Frida,Female,Denmark
Mikkel,Male,Denmark
Marie,Female,Denmark
Johan,Male,Denmark
Emily,Female,Denmark
Philip,Male,Denmark
Maja,Female,Denmark
Gustav,Male,Denmark
Victoria,Female,Denmark
William,Male,Denmark
Freja,Female,Denmark
Lucas,Male,Denmark
Ella,Female,Denmark
Oliver,Male,Denmark
Agnes,Female,Denmark
Emil,Male,Denmark
Ida,Female,Denmark
Elias,Male,Denmark
Karla,Female,Denmark
Aksel,Male,Denmark
Laura,Female,Denmark
August,Male,Denmark
Anna,Female,Denmark
Magnus,Male,Denmark
Olivia,Female,Denmark
Felix,Male,Denmark
Astrid,Female,Denmark
Storm,Male,Denmark
Sara,Female,Denmark
Marius,Male,Denmark
Sigrid,Female,Denmark
Theodor,Male,Denmark
Liv,Female,Denmark
Anton,Male,Denmark
Alma,Female,Denmark
Noah,Male,Denmark
Clara,Female,Denmark
Oscar,Male,Denmark
Emma,Female,Denmark
Alfred,Male,Denmark
Nora,Female,Denmark
Frederik,Male,Denmark
Asta,Female,Denmark
Valdemar,Male,Denmark
Sofie,Female,Denmark
Viktor,Male,Denmark
Luna,Female,Denmark
Malthe,Male,Denmark
Ellen,Female,Denmark
Carl,Male,Denmark
Frida,Female,Denmark
Mikkel,Male,Denmark
Marie,Female,Denmark
Johan,Male,Denmark
Emily,Female,Denmark
Philip,Male,Denmark
Maja,Female,Denmark
Gustav,Male,Denmark
Victoria,Female,Denmark
William,Male,Denmark
Freja,Female,Denmark
Lucas,Male,Denmark
Ella,Female,Denmark
Oliver,Male,Denmark
Agnes,Female,Denmark
Emil,Male,Denmark
Ida,Female,Denmark
Elias,Male,Denmark
Karla,Female,Denmark
Aksel,Male,Denmark
Laura,Female,Denmark
August,Male,Denmark
Anna,Female,Denmark
Magnus,Male,Denmark
Olivia,Female,Denmark
Felix,Male,Denmark
Astrid,Female,Denmark
Storm,Male,Denmark
Sara,Female,Denmark
Marius,Male,Denmark
Sigrid,Female,Denmark
Theodor,Male,Denmark
Liv,Female,Denmark
Anton,Male,Denmark
Alma,Female,Denmark
Noah,Male,Denmark
Clara,Female,Denmark
Oscar,Male,Denmark
Emma,Female,Denmark
Alfred,Male,Denmark
Nora,Female,Denmark
Frederik,Male,Denmark
Asta,Female,Denmark
Valdemar,Male,Denmark
Sofie,Female,Denmark
Viktor,Male,Denmark
Luna,Female,Denmark
Malthe,Male,Denmark
Ellen,Female,Denmark
Carl,Male,Denmark
Frida,Female,Denmark
Mikkel,Male,Denmark
Marie,Female,Denmark
Johan,Male,Denmark
Emily,Female,Denmark
Philip,Male,Denmark
Maja,Female,Denmark
Gustav,Male,Denmark
Victoria,Female,Denmark
William,Male,Denmark
Freja,Female,Denmark
Lucas,Male,Denmark
Ella,Female,Denmark
Oliver,Male,Denmark
Agnes,Female,Denmark
Emil,Male,Denmark
Ida,Female,Denmark
Elias,Male,Denmark
Karla,Female,Denmark
Aksel,Male,Denmark
Laura,Female,Denmark
August,Male,Denmark
Anna,Female,Denmark
Magnus,Male,Denmark
Olivia,Female,Denmark
Felix,Male,Denmark
Astrid,Female,Denmark
Storm,Male,Denmark
Sara,Female,Denmark
Marius,Male,Denmark
Sigrid,Female,Denmark
Theodor,Male,Denmark
Liv,Female,Denmark
Anton,Male,Denmark
Alma,Female,Denmark
Noah,Male,Denmark
Clara,Female,Denmark
Oscar,Male,Denmark
Emma,Female,Denmark
Alfred,Male,Denmark
Nora,Female,Denmark
Frederik,Male,Denmark
Asta,Female,Denmark
Valdemar,Male,Denmark
Sofie,Female,Denmark
Viktor,Male,Denmark
Luna,Female,Denmark
Malthe,Male,Denmark
Ellen,Female,Denmark
Carl,Male,Denmark
Frida,Female,Denmark
Mikkel,Male,Denmark
Marie,Female,Denmark
Johan,Male,Denmark
Emily,Female,Denmark
Philip,Male,Denmark
Maja,Female,Denmark
Gustav,Male,Denmark
Victoria,Female,Denmark
William,Male,Denmark
Freja,Female,Denmark
Lucas,Male,Denmark
Ella,Female,Denmark
Oliver,Male,Denmark
Agnes,Female,Denmark
Emil,Male,Denmark
Ida,Female,Denmark
Elias,Male,Denmark
Karla,Female,Denmark
Aksel,Male,Denmark
Laura,Female,Denmark
August,Male,Denmark
Anna,Female,Denmark
Magnus,Male,Denmark
Olivia,Female,Denmark
Felix,Male,Denmark
Astrid,Female,Denmark
Storm,Male,Denmark
Sara,Female,Denmark
Marius,Male,Denmark
Sigrid,Female,Denmark
Theodor,Male,Denmark
Liv,Female,Denmark
Anton,Male,Denmark
Alma,Female,Denmark
Noah,Male,Denmark
Clara,Female,Denmark
Oscar,Male,Denmark
Emma,Female,Denmark
Alfred,Male,Denmark
Nora,Female,Denmark
Frederik,Male,Denmark
Asta,Female,Denmark
Valdemar,Male,Denmark
Sofie,Female,Denmark
Viktor,Male,Denmark
Luna,Female,Denmark
Malthe,Male,Denmark
Ellen,Female,Denmark
Carl,Male,Denmark
Frida,Female,Denmark
Mikkel,Male,Denmark
Marie,Female,Denmark
Johan,Male,Denmark
Emily,Female,Denmark
Philip,Male,Denmark
Maja,Female,Denmark
Gustav,Male,Denmark
Victoria,Female,Denmark
William,Male,Denmark
Freja,Female,Denmark
Lucas,Male,Denmark
Ella,Female,Denmark
Oliver,Male,Denmark
Agnes,Female,Denmark
Emil,Male,Denmark
Ida,Female,Denmark
Elias,Male,Denmark
Karla,Female,Denmark
Aksel,Male,Denmark
Laura,Female,Denmark
August,Male,Denmark
Anna,Female,Denmark
Magnus,Male,Denmark
Olivia,Female,Denmark
Felix,Male,Denmark
Astrid,Female,Denmark
Storm,Male,Denmark
Sara,Female,Denmark
Marius,Male,Denmark
Sigrid,Female,Denmark
Theodor,Male,Denmark
Liv,Female,Denmark
Anton,Male,Denmark
Alma,Female,Denmark
Noah,Male,Denmark
Clara,Female,Denmark
Oscar,Male,Denmark
Emma,Female,Denmark
Alfred,Male,Denmark
Nora,Female,Denmark
Frederik,Male,Denmark
Asta,Female,Denmark
Valdemar,Male,Denmark
Sofie,Female,Denmark
Viktor,Male,Denmark
Luna,Female,Denmark
Malthe,Male,Denmark
Ellen,Female,Denmark
Carl,Male,Denmark
Frida,Female,Denmark
Mikkel,Male,Denmark
Marie,Female,Denmark
Johan,Male,Denmark
Emily,Female,Denmark
Philip,Male,Denmark
Maja,Female,Denmark
Gustav,Male,Denmark
Victoria,Female,Denmark
Jakob,Male,Norway
Emma,Female,Norway
Oliver,Male,Norway
Sofia,Female,Norway
Emil,Male,Norway
Maja,Female,Norway
William,Male,Norway
Frida,Female,Norway
Isak,Male,Norway
Hedda,Female,Norway
Theodor,Male,Norway
Ida,Female,Norway
Magnus,Male,Norway
Sara,Female,Norway
Elias,Male,Norway
Thea,Female,Norway
Leon,Male,Norway
Hanna,Female,Norway
Håkon,Male,Norway
Linnea,Female,Norway
Mikkel,Male,Norway
Live,Female,Norway
Even,Male,Norway
Vilde,Female,Norway
Jonas,Male,Norway
Nora,Female,Norway
Lucas,Male,Norway
Olivia,Female,Norway
Noah,Male,Norway
Ella,Female,Norway
Filip,Male,Norway
Ingrid,Female,Norway
Aksel,Male,Norway
Sofie,Female,Norway
Oskar,Male,Norway
Astrid,Female,Norway
Liam,Male,Norway
Tuva,Female,Norway
Henrik,Male,Norway
Amalie,Female,Norway
Sander,Male,Norway
Ane,Female,Norway
Theo,Male,Norway
Julie,Female,Norway
Johannes,Male,Norway
Marie,Female,Norway
Tobias,Male,Norway
Anna,Female,Norway
Mats,Male,Norway
Lilly,Female,Norway
Jakob,Male,Norway
Emma,Female,Norway
Oliver,Male,Norway
Sofia,Female,Norway
Emil,Male,Norway
Maja,Female,Norway
William,Male,Norway
Frida,Female,Norway
Isak,Male,Norway
Hedda,Female,Norway
Theodor,Male,Norway
Ida,Female,Norway
Magnus,Male,Norway
Sara,Female,Norway
Elias,Male,Norway
Thea,Female,Norway
Leon,Male,Norway
Hanna,Female,Norway
Håkon,Male,Norway
Linnea,Female,Norway
Mikkel,Male,Norway
Live,Female,Norway
Even,Male,Norway
Vilde,Female,Norway
Jonas,Male,Norway
Nora,Female,Norway
Lucas,Male,Norway
Olivia,Female,Norway
Noah,Male,Norway
Ella,Female,Norway
Filip,Male,Norway
Ingrid,Female,Norway
Aksel,Male,Norway
Sofie,Female,Norway
Oskar,Male,Norway
Astrid,Female,Norway
Liam,Male,Norway
Tuva,Female,Norway
Henrik,Male,Norway
Amalie,Female,Norway
Sander,Male,Norway
Ane,Female,Norway
Theo,Male,Norway
Julie,Female,Norway
Johannes,Male,Norway
Marie,Female,Norway
Tobias,Male,Norway
Anna,Female,Norway
Mats,Male,Norway
Lilly,Female,Norway
Jakob,Male,Norway
Emma,Female,Norway
Oliver,Male,Norway
Sofia,Female,Norway
Emil,Male,Norway
Maja,Female,Norway
William,Male,Norway
Frida,Female,Norway
Isak,Male,Norway
Hedda,Female,Norway
Theodor,Male,Norway
Ida,Female,Norway
Magnus,Male,Norway
Sara,Female,Norway
Elias,Male,Norway
Thea,Female,Norway
Leon,Male,Norway
Hanna,Female,Norway
Håkon,Male,Norway
Linnea,Female,Norway
Mikkel,Male,Norway
Live,Female,Norway
Even,Male,Norway
Vilde,Female,Norway
Jonas,Male,Norway
Nora,Female,Norway
Lucas,Male,Norway
Olivia,Female,Norway
Noah,Male,Norway
Ella,Female,Norway
Filip,Male,Norway
Ingrid,Female,Norway
Aksel,Male,Norway
Sofie,Female,Norway
Oskar,Male,Norway
Astrid,Female,Norway
Liam,Male,Norway
Tuva,Female,Norway
Henrik,Male,Norway
Amalie,Female,Norway
Sander,Male,Norway
Ane,Female,Norway
Theo,Male,Norway
Julie,Female,Norway
Johannes,Male,Norway
Marie,Female,Norway
Tobias,Male,Norway
Anna,Female,Norway
Mats,Male,Norway
Lilly,Female,Norway
Jakob,Male,Norway
Emma,Female,Norway
Oliver,Male,Norway
Sofia,Female,Norway
Emil,Male,Norway
Maja,Female,Norway
William,Male,Norway
Frida,Female,Norway
Isak,Male,Norway
Hedda,Female,Norway
Theodor,Male,Norway
Ida,Female,Norway
Magnus,Male,Norway
Sara,Female,Norway
Elias,Male,Norway
Thea,Female,Norway
Leon,Male,Norway
Hanna,Female,Norway
Håkon,Male,Norway
Linnea,Female,Norway
Mikkel,Male,Norway
Live,Female,Norway
Even,Male,Norway
Vilde,Female,Norway
Jonas,Male,Norway
Nora,Female,Norway
Lucas,Male,Norway
Olivia,Female,Norway
Noah,Male,Norway
Ella,Female,Norway
Filip,Male,Norway
Ingrid,Female,Norway
Aksel,Male,Norway
Sofie,Female,Norway
Oskar,Male,Norway
Astrid,Female,Norway
Liam,Male,Norway
Tuva,Female,Norway
Henrik,Male,Norway
Amalie,Female,Norway
Sander,Male,Norway
Ane,Female,Norway
Theo,Male,Norway
Julie,Female,Norway
Johannes,Male,Norway
Marie,Female,Norway
Tobias,Male,Norway
Anna,Female,Norway
Mats,Male,Norway
Lilly,Female,Norway
Jakob,Male,Norway
Emma,Female,Norway
Oliver,Male,Norway
Sofia,Female,Norway
Emil,Male,Norway
Maja,Female,Norway
William,Male,Norway
Frida,Female,Norway
Isak,Male,Norway
Hedda,Female,Norway
Theodor,Male,Norway
Ida,Female,Norway
Magnus,Male,Norway
Sara,Female,Norway
Elias,Male,Norway
Thea,Female,Norway
Leon,Male,Norway
Hanna,Female,Norway
Håkon,Male,Norway
Linnea,Female,Norway
Mikkel,Male,Norway
Live,Female,Norway
Even,Male,Norway
Vilde,Female,Norway
Jonas,Male,Norway
Nora,Female,Norway
Lucas,Male,Norway
Olivia,Female,Norway
Noah,Male,Norway
Ella,Female,Norway
Filip,Male,Norway
Ingrid,Female,Norway
Aksel,Male,Norway
Sofie,Female,Norway
Oskar,Male,Norway
Astrid,Female,Norway
Liam,Male,Norway
Tuva,Female,Norway
Henrik,Male,Norway
Amalie,Female,Norway
Sander,Male,Norway
Ane,Female,Norway
Theo,Male,Norway
Julie,Female,Norway
Johannes,Male,Norway
Marie,Female,Norway
Tobias,Male,Norway
Anna,Female,Norway
Mats,Male,Norway
Lilly,Female,Norway
Jakob,Male,Norway
Emma,Female,Norway
Oliver,Male,Norway
Sofia,Female,Norway
Emil,Male,Norway
Maja,Female,Norway
William,Male,Norway
Frida,Female,Norway
Isak,Male,Norway
Hedda,Female,Norway
Theodor,Male,Norway
Ida,Female,Norway
Magnus,Male,Norway
Sara,Female,Norway
Elias,Male,Norway
Thea,Female,Norway
Leon,Male,Norway
Hanna,Female,Norway
Håkon,Male,Norway
Linnea,Female,Norway
Mikkel,Male,Norway
Live,Female,Norway
Even,Male,Norway
Vilde,Female,Norway
Jonas,Male,Norway
Nora,Female,Norway
Lucas,Male,Norway
Olivia,Female,Norway
Noah,Male,Norway
Ella,Female,Norway
Filip,Male,Norway
Ingrid,Female,Norway
Aksel,Male,Norway
Sofie,Female,Norway
Oskar,Male,Norway
Astrid,Female,Norway
Liam,Male,Norway
Tuva,Female,Norway
Henrik,Male,Norway
Amalie,Female,Norway
Sander,Male,Norway
Ane,Female,Norway
Theo,Male,Norway
Julie,Female,Norway
Johannes,Male,Norway
Marie,Female,Norway
Tobias,Male,Norway
Anna,Female,Norway
Mats,Male,Norway
Lilly,Female,Norway
Jakob,Male,Norway
Emma,Female,Norway
Oliver,Male,Norway
Sofia,Female,Norway
Emil,Male,Norway
Maja,Female,Norway
William,Male,Norway
Frida,Female,Norway
Isak,Male,Norway
Hedda,Female,Norway
Theodor,Male,Norway
Ida,Female,Norway
Magnus,Male,Norway
Sara,Female,Norway
Elias,Male,Norway
Thea,Female,Norway
Leon,Male,Norway
Hanna,Female,Norway
Håkon,Male,Norway
Linnea,Female,Norway
Mikkel,Male,Norway
Live,Female,Norway
Even,Male,Norway
Vilde,Female,Norway
Jonas,Male,Norway
Nora,Female,Norway
Lucas,Male,Norway
Olivia,Female,Norway
Noah,Male,Norway
Ella,Female,Norway
Filip,Male,Norway
Ingrid,Female,Norway
Aksel,Male,Norway
Sofie,Female,Norway
Oskar,Male,Norway
Astrid,Female,Norway
Liam,Male,Norway
Tuva,Female,Norway
Henrik,Male,Norway
Amalie,Female,Norway
Sander,Male,Norway
Ane,Female,Norway
Theo,Male,Norway
